ControlID,Basin,Month,LMC,Timestamp,Latitude,Longitude,RandomRank,StratumID,Status
STANDBY_664,SI,10,-10to-5,1982-10-17T00:00:00,-8.9,81.1,5,SI_10_-10to-5,Standby
STANDBY_665,SI,10,-10to-5,1981-10-21T00:00:00,-6.8,101.9,6,SI_10_-10to-5,Standby
STANDBY_666,SI,10,-10to-5,1991-10-28T00:00:00,-7.7,84.4,7,SI_10_-10to-5,Standby
STANDBY_667,SI,10,-10to-5,1983-10-26T00:00:00,-7.4,69.8,8,SI_10_-10to-5,Standby
STANDBY_668,SI,10,-10to-5,1993-10-25T12:00:00,-8.7,72.6,9,SI_10_-10to-5,Standby
STANDBY_669,SI,10,-10to-5,2023-10-05T12:00:00,-9.3,103.6,10,SI_10_-10to-5,Standby
STANDBY_670,SI,10,-10to-5,2019-10-04T06:00:00,-5.5,101.1,11,SI_10_-10to-5,Standby
STANDBY_671,SI,10,-10to-5,1985-10-24T18:00:00,-6.2,99.2,12,SI_10_-10to-5,Standby
STANDBY_672,SI,10,-10to-5,2020-10-13T12:00:00,-5.1,84.7,13,SI_10_-10to-5,Standby
STANDBY_673,SI,10,-10to-5,1992-10-09T18:00:00,-6.7,48.2,14,SI_10_-10to-5,Standby
STANDBY_674,SI,10,-10to-5,1980-10-21T06:00:00,-7.5,95.3,15,SI_10_-10to-5,Standby
STANDBY_675,SI,10,-10to-5,2024-10-22T18:00:00,-6.0,75.0,16,SI_10_-10to-5,Standby
STANDBY_676,SI,10,-10to-5,1999-10-16T06:00:00,-9.5,71.2,17,SI_10_-10to-5,Standby
STANDBY_677,SI,10,-10to-5,2005-10-01T12:00:00,-5.4,118.0,18,SI_10_-10to-5,Standby
STANDBY_678,SI,10,-10to-5,2016-10-11T06:00:00,-6.8,103.4,19,SI_10_-10to-5,Standby
STANDBY_679,SI,10,-10to-5,2020-10-02T18:00:00,-9.7,45.6,20,SI_10_-10to-5,Standby
STANDBY_680,SI,10,-10to-5,2024-10-24T18:00:00,-7.6,105.2,21,SI_10_-10to-5,Standby
CTRL_093,SI,11,-10to-5,1984-11-01T18:00:00,-7.8,54.4,1,SI_11_-10to-5,Selected
CTRL_094,SI,11,-10to-5,2025-11-02T00:00:00,-8.0,49.8,2,SI_11_-10to-5,Selected
CTRL_095,SI,11,-10to-5,2012-11-27T00:00:00,-6.0,105.5,3,SI_11_-10to-5,Selected
STANDBY_681,SI,11,-10to-5,2016-11-12T12:00:00,-6.7,72.8,4,SI_11_-10to-5,Standby
STANDBY_682,SI,11,-10to-5,2019-11-07T00:00:00,-9.1,42.6,5,SI_11_-10to-5,Standby
STANDBY_683,SI,11,-10to-5,1986-11-02T18:00:00,-5.1,69.6,6,SI_11_-10to-5,Standby
STANDBY_684,SI,11,-10to-5,1996-11-17T12:00:00,-8.8,49.7,7,SI_11_-10to-5,Standby
STANDBY_685,SI,11,-10to-5,2003-11-27T18:00:00,-8.8,110.9,8,SI_11_-10to-5,Standby
STANDBY_686,SI,11,-10to-5,1999-11-18T18:00:00,-7.6,59.9,9,SI_11_-10to-5,Standby
STANDBY_687,SI,11,-10to-5,2005-11-15T12:00:00,-5.3,52.1,10,SI_11_-10to-5,Standby
STANDBY_688,SI,11,-10to-5,2009-11-27T06:00:00,-8.8,110.3,11,SI_11_-10to-5,Standby
STANDBY_689,SI,11,-10to-5,2005-11-07T06:00:00,-6.7,64.3,12,SI_11_-10to-5,Standby
STANDBY_690,SI,11,-10to-5,2004-11-14T12:00:00,-9.6,92.4,13,SI_11_-10to-5,Standby
STANDBY_691,SI,11,-10to-5,2007-11-04T00:00:00,-7.5,40.5,14,SI_11_-10to-5,Standby
STANDBY_692,SI,11,-10to-5,1992-11-10T06:00:00,-8.7,102.5,15,SI_11_-10to-5,Standby
STANDBY_693,SI,11,-10to-5,2015-11-24T00:00:00,-8.9,98.8,16,SI_11_-10to-5,Standby
STANDBY_694,SI,11,-10to-5,1999-11-14T12:00:00,-5.8,111.4,17,SI_11_-10to-5,Standby
STANDBY_695,SI,11,-10to-5,1987-11-13T00:00:00,-6.9,51.2,18,SI_11_-10to-5,Standby
STANDBY_696,SI,11,-10to-5,2012-11-20T00:00:00,-5.2,42.7,19,SI_11_-10to-5,Standby
STANDBY_697,SI,11,-10to-5,1992-11-03T06:00:00,-8.2,118.6,20,SI_11_-10to-5,Standby
STANDBY_698,SI,11,-10to-5,2006-11-12T06:00:00,-6.2,64.5,21,SI_11_-10to-5,Standby
STANDBY_699,SI,11,-10to-5,1989-11-23T18:00:00,-5.9,111.1,22,SI_11_-10to-5,Standby
STANDBY_700,SI,11,-10to-5,1989-11-19T18:00:00,-6.2,58.3,23,SI_11_-10to-5,Standby
CTRL_096,SI,12,-10to-5,2004-12-15T06:00:00,-5.3,67.8,1,SI_12_-10to-5,Selected
CTRL_097,SI,12,-10to-5,2015-12-28T12:00:00,-8.8,102.3,2,SI_12_-10to-5,Selected
STANDBY_701,SI,12,-10to-5,1981-12-09T18:00:00,-7.9,30.6,3,SI_12_-10to-5,Standby
STANDBY_702,SI,12,-10to-5,1981-12-09T06:00:00,-8.1,103.1,4,SI_12_-10to-5,Standby
STANDBY_703,SI,12,-10to-5,2009-12-11T00:00:00,-6.9,101.6,5,SI_12_-10to-5,Standby
STANDBY_704,SI,12,-10to-5,1992-12-13T06:00:00,-8.4,114.7,6,SI_12_-10to-5,Standby
STANDBY_705,SI,12,-10to-5,2021-12-25T18:00:00,-7.6,75.8,7,SI_12_-10to-5,Standby
STANDBY_706,SI,12,-10to-5,1985-12-16T00:00:00,-9.2,115.1,8,SI_12_-10to-5,Standby
STANDBY_707,SI,12,-10to-5,1986-12-08T00:00:00,-5.9,90.8,9,SI_12_-10to-5,Standby
STANDBY_708,SI,12,-10to-5,2004-12-03T18:00:00,-6.3,49.0,10,SI_12_-10to-5,Standby
STANDBY_709,SI,12,-10to-5,2000-12-30T18:00:00,-9.1,107.5,11,SI_12_-10to-5,Standby
STANDBY_710,SI,12,-10to-5,1999-12-11T18:00:00,-6.4,52.7,12,SI_12_-10to-5,Standby
STANDBY_711,SI,12,-10to-5,1985-12-18T00:00:00,-7.0,49.7,13,SI_12_-10to-5,Standby
STANDBY_712,SI,12,-10to-5,1998-12-11T06:00:00,-8.1,80.1,14,SI_12_-10to-5,Standby
STANDBY_713,SI,12,-10to-5,1993-12-29T12:00:00,-7.1,70.7,15,SI_12_-10to-5,Standby
STANDBY_714,SI,12,-10to-5,1993-12-02T18:00:00,-6.1,67.5,16,SI_12_-10to-5,Standby
STANDBY_715,SI,12,-10to-5,1984-12-28T00:00:00,-9.9,100.8,17,SI_12_-10to-5,Standby
STANDBY_716,SI,12,-10to-5,2010-12-28T00:00:00,-10.0,99.3,18,SI_12_-10to-5,Standby
STANDBY_717,SI,12,-10to-5,1997-12-23T06:00:00,-5.7,44.0,19,SI_12_-10to-5,Standby
STANDBY_718,SI,12,-10to-5,2008-12-25T18:00:00,-5.3,92.6,20,SI_12_-10to-5,Standby
STANDBY_719,SI,12,-10to-5,2006-12-15T18:00:00,-9.9,117.0,21,SI_12_-10to-5,Standby
STANDBY_720,SI,12,-10to-5,2007-12-29T00:00:00,-5.5,56.4,22,SI_12_-10to-5,Standby
CTRL_098,SI,12,-15to-10,2023-12-06T12:00:00,-10.1,106.6,1,SI_12_-15to-10,Selected
CTRL_099,SI,12,-15to-10,1996-12-24T12:00:00,-13.4,75.5,2,SI_12_-15to-10,Selected
CTRL_100,SI,12,-15to-10,2015-12-21T18:00:00,-11.6,66.8,3,SI_12_-15to-10,Selected
STANDBY_721,SI,12,-15to-10,1993-12-03T00:00:00,-11.4,62.1,4,SI_12_-15to-10,Standby
STANDBY_722,SI,12,-15to-10,2018-12-05T18:00:00,-10.8,91.7,5,SI_12_-15to-10,Standby
STANDBY_723,SI,12,-15to-10,1990-12-21T00:00:00,-12.2,52.0,6,SI_12_-15to-10,Standby
STANDBY_724,SI,12,-15to-10,2012-12-27T06:00:00,-11.9,86.8,7,SI_12_-15to-10,Standby
STANDBY_725,SI,12,-15to-10,1997-12-29T00:00:00,-12.6,82.3,8,SI_12_-15to-10,Standby
STANDBY_726,SI,12,-15to-10,2015-12-17T12:00:00,-11.5,100.3,9,SI_12_-15to-10,Standby
STANDBY_727,SI,12,-15to-10,1993-12-29T00:00:00,-11.9,63.8,10,SI_12_-15to-10,Standby
STANDBY_728,SI,12,-15to-10,1986-12-13T12:00:00,-12.3,92.1,11,SI_12_-15to-10,Standby
STANDBY_729,SI,12,-15to-10,2014-12-02T12:00:00,-13.7,101.2,12,SI_12_-15to-10,Standby
STANDBY_730,SI,12,-15to-10,1998-12-04T00:00:00,-11.5,73.6,13,SI_12_-15to-10,Standby
STANDBY_731,SI,12,-15to-10,2024-12-28T00:00:00,-13.0,55.4,14,SI_12_-15to-10,Standby
STANDBY_732,SI,12,-15to-10,2018-12-18T12:00:00,-10.7,120.0,15,SI_12_-15to-10,Standby
STANDBY_733,SI,12,-15to-10,2000-12-07T12:00:00,-15.0,83.5,16,SI_12_-15to-10,Standby
STANDBY_734,SI,12,-15to-10,2014-12-29T12:00:00,-13.1,76.1,17,SI_12_-15to-10,Standby
STANDBY_735,SI,12,-15to-10,1992-12-10T06:00:00,-12.5,76.5,18,SI_12_-15to-10,Standby
STANDBY_736,SI,12,-15to-10,2023-12-29T06:00:00,-10.8,101.7,19,SI_12_-15to-10,Standby
STANDBY_737,SI,12,-15to-10,2020-12-12T00:00:00,-13.5,60.5,20,SI_12_-15to-10,Standby
STANDBY_738,SI,12,-15to-10,1993-12-04T06:00:00,-12.6,91.1,21,SI_12_-15to-10,Standby
STANDBY_739,SI,12,-15to-10,2006-12-31T00:00:00,-13.3,98.8,22,SI_12_-15to-10,Standby
STANDBY_740,SI,12,-15to-10,1982-12-16T06:00:00,-12.5,107.8,23,SI_12_-15to-10,Standby
CTRL_101,WP,1,15to20,1995-01-07T12:00:00,17.5,141.4,1,WP_1_15to20,Selected
STANDBY_741,WP,1,15to20,1994-01-02T12:00:00,18.6,102.6,2,WP_1_15to20,Standby
STANDBY_742,WP,1,15to20,2025-01-25T00:00:00,17.5,148.5,3,WP_1_15to20,Standby
STANDBY_743,WP,1,15to20,2020-01-16T00:00:00,16.9,155.1,4,WP_1_15to20,Standby
STANDBY_744,WP,1,15to20,1991-01-07T12:00:00,17.8,113.3,5,WP_1_15to20,Standby
STANDBY_745,WP,1,15to20,2025-01-24T12:00:00,16.9,162.7,6,WP_1_15to20,Standby
STANDBY_746,WP,1,15to20,1991-01-26T06:00:00,16.8,134.5,7,WP_1_15to20,Standby
STANDBY_747,WP,1,15to20,1980-01-22T12:00:00,17.0,117.0,8,WP_1_15to20,Standby
STANDBY_748,WP,1,15to20,1993-01-20T00:00:00,16.0,164.6,9,WP_1_15to20,Standby
STANDBY_749,WP,1,15to20,1991-01-18T18:00:00,18.8,161.1,10,WP_1_15to20,Standby
STANDBY_750,WP,1,15to20,1998-01-15T18:00:00,18.1,171.2,11,WP_1_15to20,Standby
STANDBY_751,WP,1,15to20,2022-01-15T06:00:00,18.9,132.2,12,WP_1_15to20,Standby
STANDBY_752,WP,1,15to20,2002-01-30T00:00:00,19.2,156.6,13,WP_1_15to20,Standby
STANDBY_753,WP,1,15to20,2001-01-02T06:00:00,16.6,166.5,14,WP_1_15to20,Standby
STANDBY_754,WP,1,15to20,2005-01-20T18:00:00,18.6,175.6,15,WP_1_15to20,Standby
STANDBY_755,WP,1,15to20,2010-01-09T12:00:00,16.4,165.0,16,WP_1_15to20,Standby
STANDBY_756,WP,1,15to20,1997-01-14T00:00:00,19.7,113.9,17,WP_1_15to20,Standby
STANDBY_757,WP,1,15to20,1984-01-02T12:00:00,18.7,146.8,18,WP_1_15to20,Standby
STANDBY_758,WP,1,15to20,1983-01-18T06:00:00,15.9,164.4,19,WP_1_15to20,Standby
STANDBY_759,WP,1,15to20,2022-01-25T00:00:00,16.3,110.8,20,WP_1_15to20,Standby
STANDBY_760,WP,1,15to20,1980-01-10T18:00:00,16.6,146.4,21,WP_1_15to20,Standby
CTRL_102,WP,4,0to5,1992-04-14T12:00:00,3.8,158.2,1,WP_4_0to5,Selected
CTRL_103,WP,4,0to5,1983-04-12T00:00:00,4.4,118.8,2,WP_4_0to5,Selected
STANDBY_761,WP,4,0to5,2017-04-28T06:00:00,2.4,151.1,3,WP_4_0to5,Standby
STANDBY_762,WP,4,0to5,2010-04-24T06:00:00,1.9,135.4,4,WP_4_0to5,Standby
STANDBY_763,WP,4,0to5,2020-04-17T12:00:00,3.9,121.5,5,WP_4_0to5,Standby
STANDBY_764,WP,4,0to5,2015-04-30T12:00:00,4.3,117.7,6,WP_4_0to5,Standby
STANDBY_765,WP,4,0to5,2011-04-20T18:00:00,4.3,123.6,7,WP_4_0to5,Standby
STANDBY_766,WP,4,0to5,2000-04-20T12:00:00,1.6,174.4,8,WP_4_0to5,Standby
STANDBY_767,WP,4,0to5,1984-04-30T18:00:00,3.6,126.3,9,WP_4_0to5,Standby
STANDBY_768,WP,4,0to5,2020-04-01T06:00:00,1.5,154.6,10,WP_4_0to5,Standby
STANDBY_769,WP,4,0to5,1984-04-16T18:00:00,3.5,169.3,11,WP_4_0to5,Standby
STANDBY_770,WP,4,0to5,1983-04-26T00:00:00,2.7,106.6,12,WP_4_0to5,Standby
STANDBY_771,WP,4,0to5,1981-04-02T18:00:00,1.7,152.4,13,WP_4_0to5,Standby
STANDBY_772,WP,4,0to5,2013-04-27T00:00:00,3.4,136.4,14,WP_4_0to5,Standby
STANDBY_773,WP,4,0to5,2022-04-10T06:00:00,0.6,124.6,15,WP_4_0to5,Standby
STANDBY_774,WP,4,0to5,1992-04-14T12:00:00,1.9,147.5,16,WP_4_0to5,Standby
STANDBY_775,WP,4,0to5,2008-04-08T12:00:00,4.1,178.9,17,WP_4_0to5,Standby
STANDBY_776,WP,4,0to5,1990-04-17T00:00:00,1.3,118.9,18,WP_4_0to5,Standby
STANDBY_777,WP,4,0to5,1988-04-09T00:00:00,0.1,125.0,19,WP_4_0to5,Standby
STANDBY_778,WP,4,0to5,2011-04-10T12:00:00,2.8,146.3,20,WP_4_0to5,Standby
STANDBY_779,WP,4,0to5,2001-04-24T12:00:00,2.3,160.7,21,WP_4_0to5,Standby
STANDBY_780,WP,4,0to5,1984-04-19T18:00:00,0.8,126.7,22,WP_4_0to5,Standby
CTRL_104,WP,5,5to10,1991-05-28T18:00:00,6.1,146.3,1,WP_5_5to10,Selected
STANDBY_781,WP,5,5to10,1987-05-10T06:00:00,8.5,127.9,2,WP_5_5to10,Standby
STANDBY_782,WP,5,5to10,2022-05-11T06:00:00,5.0,152.7,3,WP_5_5to10,Standby
STANDBY_783,WP,5,5to10,1984-05-17T12:00:00,9.3,104.2,4,WP_5_5to10,Standby
STANDBY_784,WP,5,5to10,2012-05-06T00:00:00,9.8,160.3,5,WP_5_5to10,Standby
STANDBY_785,WP,5,5to10,1999-05-15T18:00:00,9.9,151.1,6,WP_5_5to10,Standby
STANDBY_786,WP,5,5to10,2004-05-01T12:00:00,6.4,147.3,7,WP_5_5to10,Standby
STANDBY_787,WP,5,5to10,1998-05-02T00:00:00,8.0,139.1,8,WP_5_5to10,Standby
STANDBY_788,WP,5,5to10,2000-05-26T18:00:00,6.7,161.9,9,WP_5_5to10,Standby
STANDBY_789,WP,5,5to10,2002-05-03T00:00:00,8.8,169.2,10,WP_5_5to10,Standby
STANDBY_790,WP,5,5to10,2004-05-27T18:00:00,7.6,154.9,11,WP_5_5to10,Standby
STANDBY_791,WP,5,5to10,2022-05-05T06:00:00,5.6,179.2,12,WP_5_5to10,Standby
STANDBY_792,WP,5,5to10,1999-05-26T18:00:00,6.4,110.9,13,WP_5_5to10,Standby
STANDBY_793,WP,5,5to10,2006-05-12T00:00:00,8.7,166.5,14,WP_5_5to10,Standby
STANDBY_794,WP,5,5to10,1998-05-29T12:00:00,7.8,136.1,15,WP_5_5to10,Standby
STANDBY_795,WP,5,5to10,2019-05-22T00:00:00,8.8,134.6,16,WP_5_5to10,Standby
STANDBY_796,WP,5,5to10,1994-05-05T00:00:00,6.0,119.5,17,WP_5_5to10,Standby
STANDBY_797,WP,5,5to10,2018-05-06T12:00:00,5.2,162.6,18,WP_5_5to10,Standby
STANDBY_798,WP,5,5to10,2013-05-03T06:00:00,8.5,168.0,19,WP_5_5to10,Standby
STANDBY_799,WP,5,5to10,1998-05-29T00:00:00,7.5,140.4,20,WP_5_5to10,Standby
STANDBY_800,WP,5,5to10,2003-05-05T18:00:00,7.4,152.7,21,WP_5_5to10,Standby
CTRL_105,WP,6,10to15,2008-06-06T00:00:00,10.2,100.1,1,WP_6_10to15,Selected
CTRL_106,WP,6,10to15,2009-06-15T00:00:00,10.3,176.9,2,WP_6_10to15,Selected
STANDBY_801,WP,6,10to15,1987-06-30T06:00:00,12.5,109.8,3,WP_6_10to15,Standby
STANDBY_802,WP,6,10to15,2009-06-20T06:00:00,14.2,174.5,4,WP_6_10to15,Standby
STANDBY_803,WP,6,10to15,2020-06-25T12:00:00,11.0,179.5,5,WP_6_10to15,Standby
STANDBY_804,WP,6,10to15,1981-06-25T00:00:00,12.0,174.4,6,WP_6_10to15,Standby
STANDBY_805,WP,6,10to15,1994-06-18T06:00:00,11.5,167.0,7,WP_6_10to15,Standby
STANDBY_806,WP,6,10to15,2016-06-21T18:00:00,11.0,125.2,8,WP_6_10to15,Standby
STANDBY_807,WP,6,10to15,2001-06-16T18:00:00,13.2,168.8,9,WP_6_10to15,Standby
STANDBY_808,WP,6,10to15,2005-06-26T18:00:00,10.1,134.3,10,WP_6_10to15,Standby
STANDBY_809,WP,6,10to15,2007-06-22T12:00:00,12.1,139.7,11,WP_6_10to15,Standby
STANDBY_810,WP,6,10to15,2003-06-10T18:00:00,13.1,112.0,12,WP_6_10to15,Standby
STANDBY_811,WP,6,10to15,2016-06-10T06:00:00,10.9,174.4,13,WP_6_10to15,Standby
STANDBY_812,WP,6,10to15,2024-06-27T00:00:00,14.1,163.4,14,WP_6_10to15,Standby
STANDBY_813,WP,6,10to15,1984-06-12T00:00:00,13.2,179.8,15,WP_6_10to15,Standby
STANDBY_814,WP,6,10to15,1983-06-04T00:00:00,13.1,178.9,16,WP_6_10to15,Standby
STANDBY_815,WP,6,10to15,2015-06-15T00:00:00,11.0,158.7,17,WP_6_10to15,Standby
STANDBY_816,WP,6,10to15,1991-06-26T00:00:00,13.8,111.5,18,WP_6_10to15,Standby
STANDBY_817,WP,6,10to15,1991-06-09T00:00:00,10.6,169.4,19,WP_6_10to15,Standby
STANDBY_818,WP,6,10to15,2000-06-30T18:00:00,11.0,148.9,20,WP_6_10to15,Standby
STANDBY_819,WP,6,10to15,1982-06-22T00:00:00,14.8,157.0,21,WP_6_10to15,Standby
STANDBY_820,WP,6,10to15,1981-06-02T00:00:00,12.6,139.8,22,WP_6_10to15,Standby
CTRL_107,WP,6,20to25,1988-06-26T18:00:00,21.7,140.7,1,WP_6_20to25,Selected
STANDBY_821,WP,6,20to25,2002-06-11T00:00:00,24.2,173.1,2,WP_6_20to25,Standby
STANDBY_822,WP,6,20to25,2004-06-09T12:00:00,24.5,153.0,3,WP_6_20to25,Standby
STANDBY_823,WP,6,20to25,1992-06-05T00:00:00,21.5,149.4,4,WP_6_20to25,Standby
STANDBY_824,WP,6,20to25,1991-06-26T00:00:00,23.8,157.7,5,WP_6_20to25,Standby
STANDBY_825,WP,6,20to25,1991-06-22T18:00:00,21.4,172.3,6,WP_6_20to25,Standby
STANDBY_826,WP,6,20to25,1989-06-06T12:00:00,23.7,165.5,7,WP_6_20to25,Standby
STANDBY_827,WP,6,20to25,2009-06-03T18:00:00,23.7,174.2,8,WP_6_20to25,Standby
STANDBY_828,WP,6,20to25,1996-06-16T18:00:00,23.3,149.5,9,WP_6_20to25,Standby
STANDBY_829,WP,6,20to25,1996-06-25T18:00:00,22.3,141.9,10,WP_6_20to25,Standby
STANDBY_830,WP,6,20to25,1991-06-19T12:00:00,24.9,163.0,11,WP_6_20to25,Standby
STANDBY_831,WP,6,20to25,2021-06-05T00:00:00,24.5,165.5,12,WP_6_20to25,Standby
STANDBY_832,WP,6,20to25,2018-06-25T12:00:00,20.3,179.1,13,WP_6_20to25,Standby
STANDBY_833,WP,6,20to25,2009-06-02T00:00:00,22.2,174.3,14,WP_6_20to25,Standby
STANDBY_834,WP,6,20to25,1995-06-07T18:00:00,24.8,166.4,15,WP_6_20to25,Standby
STANDBY_835,WP,6,20to25,2017-06-01T06:00:00,20.1,177.1,16,WP_6_20to25,Standby
STANDBY_836,WP,6,20to25,1986-06-14T12:00:00,24.9,146.4,17,WP_6_20to25,Standby
STANDBY_837,WP,6,20to25,1993-06-02T12:00:00,24.3,132.3,18,WP_6_20to25,Standby
STANDBY_838,WP,6,20to25,1980-06-04T00:00:00,20.7,156.0,19,WP_6_20to25,Standby
STANDBY_839,WP,6,20to25,1983-06-08T00:00:00,20.1,115.0,20,WP_6_20to25,Standby
STANDBY_840,WP,6,20to25,2011-06-07T12:00:00,21.3,175.4,21,WP_6_20to25,Standby
CTRL_108,WP,7,10to15,1993-07-31T18:00:00,13.4,116.2,1,WP_7_10to15,Selected
CTRL_109,WP,7,10to15,1998-07-22T18:00:00,13.5,126.1,2,WP_7_10to15,Selected
CTRL_110,WP,7,10to15,2004-07-14T00:00:00,14.2,158.2,3,WP_7_10to15,Selected
STANDBY_841,WP,7,10to15,1982-07-10T12:00:00,12.2,175.4,4,WP_7_10to15,Standby
STANDBY_842,WP,7,10to15,2025-07-30T18:00:00,10.6,170.3,5,WP_7_10to15,Standby
STANDBY_843,WP,7,10to15,2011-07-06T18:00:00,12.6,173.4,6,WP_7_10to15,Standby
STANDBY_844,WP,7,10to15,2009-07-19T00:00:00,11.7,169.9,7,WP_7_10to15,Standby
STANDBY_845,WP,7,10to15,2005-07-25T00:00:00,10.2,169.7,8,WP_7_10to15,Standby
STANDBY_846,WP,7,10to15,2008-07-02T18:00:00,11.4,120.4,9,WP_7_10to15,Standby
STANDBY_847,WP,7,10to15,2011-07-04T06:00:00,12.1,114.4,10,WP_7_10to15,Standby
STANDBY_848,WP,7,10to15,1986-07-23T12:00:00,10.7,103.3,11,WP_7_10to15,Standby
STANDBY_849,WP,7,10to15,2009-07-23T12:00:00,14.2,143.3,12,WP_7_10to15,Standby
STANDBY_850,WP,7,10to15,2008-07-30T06:00:00,14.0,146.3,13,WP_7_10to15,Standby
STANDBY_851,WP,7,10to15,2000-07-30T12:00:00,10.3,117.7,14,WP_7_10to15,Standby
STANDBY_852,WP,7,10to15,2003-07-16T06:00:00,12.6,167.5,15,WP_7_10to15,Standby
STANDBY_853,WP,7,10to15,1996-07-07T00:00:00,13.2,174.5,16,WP_7_10to15,Standby
STANDBY_854,WP,7,10to15,2023-07-11T18:00:00,11.1,156.7,17,WP_7_10to15,Standby
STANDBY_855,WP,7,10to15,2019-07-01T00:00:00,12.7,174.3,18,WP_7_10to15,Standby
STANDBY_856,WP,7,10to15,1999-07-05T12:00:00,11.8,118.6,19,WP_7_10to15,Standby
STANDBY_857,WP,7,10to15,2016-07-11T00:00:00,10.2,113.5,20,WP_7_10to15,Standby
STANDBY_858,WP,7,10to15,2020-07-21T18:00:00,14.5,111.9,21,WP_7_10to15,Standby
STANDBY_859,WP,7,10to15,1980-07-19T00:00:00,10.1,170.9,22,WP_7_10to15,Standby
STANDBY_860,WP,7,10to15,2007-07-18T18:00:00,10.3,167.7,23,WP_7_10to15,Standby
CTRL_111,WP,7,15to20,2012-07-22T06:00:00,15.0,177.6,1,WP_7_15to20,Selected
CTRL_112,WP,7,15to20,1981-07-04T00:00:00,18.4,153.5,2,WP_7_15to20,Selected
CTRL_113,WP,7,15to20,2000-07-31T00:00:00,16.3,113.5,3,WP_7_15to20,Selected
CTRL_114,WP,7,15to20,2007-07-21T12:00:00,18.9,115.8,4,WP_7_15to20,Selected
STANDBY_861,WP,7,15to20,2009-07-04T12:00:00,15.1,163.9,5,WP_7_15to20,Standby
STANDBY_862,WP,7,15to20,1999-07-24T00:00:00,17.5,177.6,6,WP_7_15to20,Standby
STANDBY_863,WP,7,15to20,2005-07-02T06:00:00,18.0,107.3,7,WP_7_15to20,Standby
STANDBY_864,WP,7,15to20,1993-07-30T18:00:00,18.4,167.4,8,WP_7_15to20,Standby
STANDBY_865,WP,7,15to20,2021-07-06T18:00:00,17.6,175.5,9,WP_7_15to20,Standby
STANDBY_866,WP,7,15to20,1985-07-17T06:00:00,15.2,155.5,10,WP_7_15to20,Standby
STANDBY_867,WP,7,15to20,1997-07-12T18:00:00,16.5,108.9,11,WP_7_15to20,Standby
STANDBY_868,WP,7,15to20,1996-07-05T18:00:00,15.3,127.2,12,WP_7_15to20,Standby
STANDBY_869,WP,7,15to20,2018-07-02T18:00:00,17.0,171.0,13,WP_7_15to20,Standby
STANDBY_870,WP,7,15to20,2003-07-10T06:00:00,18.6,166.0,14,WP_7_15to20,Standby
STANDBY_871,WP,7,15to20,2007-07-14T00:00:00,19.3,174.3,15,WP_7_15to20,Standby
STANDBY_872,WP,7,15to20,1993-07-02T00:00:00,16.2,144.8,16,WP_7_15to20,Standby
STANDBY_873,WP,7,15to20,2012-07-25T18:00:00,18.9,167.9,17,WP_7_15to20,Standby
STANDBY_874,WP,7,15to20,2021-07-15T18:00:00,18.7,159.2,18,WP_7_15to20,Standby
STANDBY_875,WP,7,15to20,2013-07-15T12:00:00,18.9,169.3,19,WP_7_15to20,Standby
STANDBY_876,WP,7,15to20,1985-07-01T12:00:00,17.7,154.5,20,WP_7_15to20,Standby
STANDBY_877,WP,7,15to20,1998-07-25T00:00:00,19.4,160.6,21,WP_7_15to20,Standby
STANDBY_878,WP,7,15to20,2017-07-06T12:00:00,16.4,152.9,22,WP_7_15to20,Standby
STANDBY_879,WP,7,15to20,2018-07-07T06:00:00,18.9,172.6,23,WP_7_15to20,Standby
STANDBY_880,WP,7,15to20,2023-07-12T12:00:00,19.7,163.5,24,WP_7_15to20,Standby
CTRL_115,WP,7,20to25,1982-07-21T12:00:00,23.7,165.5,1,WP_7_20to25,Selected
STANDBY_881,WP,7,20to25,1993-07-18T18:00:00,23.4,166.3,2,WP_7_20to25,Standby
STANDBY_882,WP,7,20to25,1982-07-19T12:00:00,20.8,175.4,3,WP_7_20to25,Standby
STANDBY_883,WP,7,20to25,2000-07-01T00:00:00,21.6,170.2,4,WP_7_20to25,Standby
STANDBY_884,WP,7,20to25,2014-07-30T12:00:00,23.9,149.1,5,WP_7_20to25,Standby
STANDBY_885,WP,7,20to25,2017-07-10T06:00:00,22.9,148.4,6,WP_7_20to25,Standby
STANDBY_886,WP,7,20to25,1983-07-03T06:00:00,21.1,169.2,7,WP_7_20to25,Standby
STANDBY_887,WP,7,20to25,2012-07-12T00:00:00,23.2,167.4,8,WP_7_20to25,Standby
STANDBY_888,WP,7,20to25,1986-07-21T18:00:00,22.0,172.2,9,WP_7_20to25,Standby
STANDBY_889,WP,7,20to25,2001-07-23T06:00:00,24.4,164.1,10,WP_7_20to25,Standby
STANDBY_890,WP,7,20to25,1995-07-02T18:00:00,20.5,124.5,11,WP_7_20to25,Standby
STANDBY_891,WP,7,20to25,2016-07-06T06:00:00,23.4,143.7,12,WP_7_20to25,Standby
STANDBY_892,WP,7,20to25,2008-07-01T00:00:00,21.5,125.6,13,WP_7_20to25,Standby
STANDBY_893,WP,7,20to25,1997-07-05T00:00:00,20.1,113.6,14,WP_7_20to25,Standby
STANDBY_894,WP,7,20to25,1997-07-17T18:00:00,21.9,113.9,15,WP_7_20to25,Standby
STANDBY_895,WP,7,20to25,2010-07-15T00:00:00,21.2,159.9,16,WP_7_20to25,Standby
